Gene,P1,P2,A1,A2,P1/P2,log2(P1/P2),A1/A2,log2(A1/A2),Check,P_Species_Qvalues,H_Species_Qvalues,A_Species_Gen_Qvalues,Category
RluA-1,13.2801666666667,24.3637333333333,3.65789666666667,23.3768333333333,0.545079316863891,-0.875461916887369,0.15647532144465,-2.6759929548981,Adult_CC,0.266197093961328,1,1,Conserved
RluA-2,9.59608666666667,10.4087133333333,9.50417,27.9316666666667,0.921928238143276,-0.117273637621104,0.340265075233663,-1.55526901403083,Adult_CC,1,0.175688825311901,0.39454258712249,Conserved
Rme-8,8.90212333333333,9.39511,3.65510666666667,15.8711333333333,0.947527318552525,-0.0777605560658067,0.230299081962279,-2.1184194347384,Adult_CC,1,0.876609802289912,1,Conserved
RN-tre,19.1568666666667,27.0529,3.18686666666667,26.1905,0.708126188265971,-0.497921623048317,0.121680286553765,-3.03883263920074,Adult_CC,0.535995328795018,0.533849916720332,1,Conserved
RNASEK,831.205333333333,4929.49666666667,55.9555666666667,218.256333333333,0.168618702957107,-2.56816352796103,0.256375457956735,-1.96366993113174,Adult_CC,1.48653358802938e-07,1,1,Ambiguous
rno,3.83931333333333,5.03850666666667,0.132432966666667,2.15487666666667,0.76199434184315,-0.392147809800175,0.0614577656612525,-4.024260872047,Adult_CC,1,0.842133624759629,1,Conserved
RnrL,63.6913666666667,35.3943,30.4829,167.659666666667,1.79948087311194,0.8475807677735,0.181814156166674,-2.45946356182199,Adult_CC,0.288172333724214,0.0162473170825883,0.00317812381618515,Compensating
RnrS,148.296,132.190233333333,28.9424333333333,168.267,1.12183779496187,0.165864093664113,0.1720030318561,-2.53949409969715,Adult_CC,1,0.000444927954423817,0.00132903113489823,Compensating
robl,136.4,290.421666666667,100.942,38.4834666666667,0.469661930171663,-1.09030543843977,2.62299650006419,1.39121588257682,Adult_CC,0.105118208026648,0.775034954466936,1,Conserved
robl62A,0.941339666666667,14.4948033333333,0.698836666666667,14.1147,0.0649433165856464,-3.94467512637824,0.0495113333726777,-4.33609738722789,Adult_CC,4.36697364714382e-06,1,1,Ambiguous
robo1,1.109179,2.33678,0.312964666666667,3.99485,0.474661510856173,-1.07502902499822,0.0783422627443844,-3.67406539180316,Adult_CC,0.163330114024617,0.308754199625838,0.678211005249212,Conserved
robo2,0.991420666666667,1.39905266666667,0.432936,4.17157666666667,0.708637338429477,-0.496880611158695,0.103782557726162,-3.26836409817077,Adult_CC,0.919593976024322,0.372959758003065,0.627922734144073,Conserved
robo3,0.625600333333333,1.09494066666667,0.377335,1.66048333333333,0.571355856095835,-0.807538519326784,0.227244540900015,-2.13768245794246,Adult_CC,0.161287065358482,1,1,Conserved
Roc1a,195.524,556.912,65.1431,1262.43,0.351085989615799,-1.51010366948927,0.051601356866043,-4.27644718772747,Adult_CC,3.9391887846534e-06,6.23528850574735e-11,1.35224623822371e-06,Compensating
Roc2,66.3459666666667,115.585266666667,9.81741666666667,17.5159333333333,0.574000207863861,-0.80087683554022,0.560484955003732,-0.835252447338942,Adult_CC,0.23252837391556,0.656001778001401,0.853136764181699,Conserved
rod,6.69645333333333,7.7462,3.78728,23.8596,0.864482387344885,-0.210091523673402,0.158731950295397,-2.65533554520606,Adult_CC,1,0.00234560383549715,0.0171705759708288,Compensating
Roe1,95.3200666666667,199.818333333333,39.8247666666667,444.963,0.477033641505866,-1.0678370829076,0.0895013014052076,-3.48194752955215,Adult_CC,0.063808350449736,4.79227177753938e-06,0.00785637422191801,Compensating
roh,1552.37,7574.22666666667,712.894666666667,1557.52,0.204954257261253,-2.28662613728399,0.45771140480312,-1.12748985484323,Adult_CC,2.70051412710835e-08,1,1,Ambiguous
Rop,38.3501333333333,74.9052666666667,13.5338666666667,247.404,0.511981807527795,-0.965835547661568,0.0547035117134854,-4.19222273940754,Adult_CC,8.90703085700748e-09,8.46867906188368e-12,4.1665672925362e-11,Compensating
rost,62.4775,100.690966666667,41.9907,221.399333333333,0.620487641024856,-0.688525620083258,0.189660466353435,-2.39850910638439,Adult_CC,0.36766359871187,5.0684926129169e-06,0.020130583624165,Compensating
row,13.0632333333333,15.5760333333333,5.14857333333333,30.9590333333333,0.838675240037029,-0.253815830456635,0.166302807700623,-2.58811556894665,Adult_CC,1,0.0182228841799214,0.0780759664826622,Ambiguous
RPA3,128.230333333333,192.873333333333,20.0525833333333,29.8706,0.664842212515076,-0.58891610951078,0.671315061030521,-0.574938085081638,Adult_CC,0.743245683337285,0.994379794777999,1,Conserved
Rpb11,67.2372333333333,160.094666666667,89.4251333333333,66.4555,0.419984221294166,-1.25159296768232,1.34563930732135,0.428291753726892,Adult_CC,0.628094408682406,0.742469981379075,0.528632510834603,Conserved
Rpb12,139.257,1138.738,230.061333333333,2110.73666666667,0.122290641813753,-3.03161408779601,0.108995753879453,-3.19765616150329,Adult_CC,1.17212894669637e-07,4.66002745149518e-06,1,Only_Cis
Rpb5,45.8617666666667,94.7185,2.36121,86.4952666666667,0.484190175968544,-1.04635428697812,0.027298730481991,-5.19502232910295,Adult_CC,5.08244082451431e-05,0.702678498705743,1,Ambiguous
Rpi,159.650333333333,351.725666666667,3.49160333333333,30.0626666666667,0.453905839151424,-1.13953504732401,0.116144194921358,-3.10601104721901,Adult_CC,0.000235673745123433,0.910461456189733,1,Ambiguous
RpI1,12.8606333333333,18.4379,5.60122333333333,26.5893333333333,0.697510759675591,-0.519712623019532,0.210656809347477,-2.24703354403319,Adult_CC,0.201255378242525,0.0178809332828192,0.167005614348324,Ambiguous
RpI135,14.7544666666667,15.7424666666667,2.95469,5.77037,0.937239826632009,-0.0935098341736307,0.512045239378889,-0.965656816411449,Adult_CC,1,1,1,Conserved
RpII18,126.208333333333,312.652666666667,65.0151666666667,149.442933333333,0.403669462586802,-1.30875364317163,0.435050127707276,-1.20074645294177,Adult_CC,0.00544475350454299,1,1,Ambiguous
RpII215,12.5332,15.0020666666667,0.860510666666667,3.56356666666667,0.835431573732181,-0.259406426122038,0.241474765504196,-2.0500556618682,Adult_CC,1,1,1,Conserved
RpII33,19.2248,32.9652,9.51862333333333,71.6616,0.583184704379628,-0.777975213365583,0.132827402688552,-2.91237528521579,Adult_CC,0.00101651062584012,0.000973141419861486,0.0252296858017298,Compensating
RpIII128,11.1422333333333,8.38663333333333,10.5860433333333,38.5140666666667,1.32857042413876,0.409874703449724,0.274861757655772,-1.8632219005804,Adult_CC,0.186135135552558,0.109138061289452,0.0419731386048543,Ambiguous
rpk,52.5146,30.392,11.9894333333333,37.8226666666667,1.72790863622306,0.789026936510298,0.316990711469559,-1.65748752806569,Adult_CC,0.666482599638861,1,1,Conserved
RpL11,3645.93,5077.76333333333,281.356333333333,3570.40333333333,0.718018891575355,-0.477906292031891,0.0788023951321646,-3.66561670993085,Adult_CC,0.35919562936529,1.58049815406124e-13,1.02264615437197e-11,Compensating
RpL12,3370.57333333333,5271.18333333333,179.062333333333,1366.89333333333,0.639433903271669,-0.645132855953156,0.130999493402802,-2.93236686225959,Adult_CC,0.0230586077665349,1.00775656542761e-07,1.9714524221129e-05,Compensating
RpL13,2361,2861.59,44.0789,234.945666666667,0.825065785166615,-0.27741894019572,0.187613167919903,-2.41416700570119,Adult_CC,0.470922336908355,7.45457516637328e-06,5.45961121382913e-05,Compensating
RpL13A,2685.9,4053.83666666667,15.0547033333333,57.2185333333333,0.662557527890231,-0.593882369986453,0.263108877372328,-1.92626816859956,Adult_CC,0.0367200356948307,0.994889485120955,1,Ambiguous
RpL18,1929.95,2931.60666666667,36.7308333333333,371.243666666667,0.658325014158906,-0.603128078480821,0.0989399618967058,-3.33730284588203,Adult_CC,0.00824922605715252,3.2740296316755e-08,7.24082061272378e-07,Compensating
RpL19,2739.43666666667,4687.64333333333,11.5447833333333,54.4898,0.584395286135024,-0.774983553804562,0.211870554148901,-2.23874499955698,Adult_CC,3.81343058442881e-06,0.953667629583763,1,Ambiguous
RpL21,7043.40666666667,15778.5,163.883666666667,855.826,0.44639266515957,-1.16361477297307,0.191491807300987,-2.38464542502995,Adult_CC,0.0333659580326045,1.6876366032679e-06,0.187291870564757,Only_Cis
RpL22-like,1.63714333333333,2.21820333333333,15.5890666666667,2.17037666666667,0.738049380181838,-0.43821074992936,7.18265208221058,2.84451663505027,Adult_CC,1,0.00221538795712519,0.00125594374709205,Compensating
RpL23,5463.12666666667,12294.2133333333,357.421666666667,3659.63,0.444365696210111,-1.17018064588706,0.0976660666704013,-3.355998793906,Adult_CC,0.0103091909209016,1.32085844774511e-12,2.25446336828625e-05,Compensating
