Gene,P1,P2,A1,A2,P1/P2,log2(P1/P2),A1/A2,log2(A1/A2),Check,P_Species_Qvalues,H_Species_Qvalues,A_Species_Gen_Qvalues,Category
AdoR,0.651532666666667,2.34990666666667,0.630400333333333,3.54140666666667,0.277259262527052,-1.85069243692191,0.178008688258897,-2.48998043682981,Adult_CO,0.134638144113218,0.674074618601458,0.803928291364619,Conserved
adp,10.9788966666667,25.8812666666667,1.87573333333333,21.8922333333333,0.424202469835229,-1.23717507418706,0.0856803515243449,-3.54489179066941,Adult_CO,1.1030220104955e-07,0.0208595345719917,0.37924554722428,Only_Cis
ADPS,8.79851333333333,12.9161433333333,1.57988366666667,9.03171333333333,0.681202850190097,-0.55384362354308,0.174926332737938,-2.51518061151202,Adult_CO,0.0557680817246328,0.803539321912143,1,Conserved
AdSL,47.1842666666667,93.633,39.4703666666667,342.090666666667,0.503927751569841,-0.988711186407172,0.115379843407849,-3.11553688438297,Adult_CO,5.80125711997842e-05,1.46874309718062e-06,0.000446555709191075,Compensating
Ady43A,15.9136,52.1481666666667,8.66574333333333,149.548333333333,0.305161268593758,-1.71235622954842,0.0579461106802966,-4.10914435840582,Adult_CO,2.66622451955036e-06,3.97637007651655e-07,0.0173192009541566,Compensating
aft,11.4470666666667,15.7092,1.73478666666667,23.5844333333333,0.728685543374655,-0.456631725996438,0.073556467038719,-3.76500400186994,Adult_CO,1,0.660672124043958,1,Conserved
AGBE,143.615,532.392,50.6074666666667,431.195,0.269754242607413,-1.89028244475501,0.117365617758325,-3.09091826186068,Adult_CO,0.00011863210931971,2.16209484695304e-05,1,Only_Cis
ago,41.9394666666667,42.9541333333333,4.64913,36.7662666666667,0.976377904422596,-0.0344884478025403,0.126450991494441,-2.98334974575885,Adult_CO,1,0.00123549790785556,0.00159380351922024,Compensating
Ahcy,384.379666666667,306.903,70.9014333333333,373.127,1.25244675488418,0.324749271606221,0.190019575488543,-2.39578004472324,Adult_CO,0.164467206182875,0.0265749805984455,0.00430444651888709,Compensating
AhcyL1,17.2434333333333,34.0139666666667,2.56153333333333,18.5039,0.506951570669943,-0.980080162434877,0.138432124844017,-2.85274931827745,Adult_CO,0.0366710613765895,0.984829751028087,1,Ambiguous
AhcyL2,6.45697333333333,33.6947333333333,3.01469333333333,36.1012333333333,0.191631554932475,-2.38359295345688,0.0835066830540411,-3.5819645284383,Adult_CO,4.84467692493919e-09,1.18496682262573e-06,0.25007747117172,Only_Cis
AIMP1,70.4007333333333,80.8962666666667,63.7570666666667,346.895333333333,0.870259362563175,-0.200482664822858,0.183793384794856,-2.44384325369787,Adult_CO,1,2.99568559478058e-05,0.000144280770630973,Compensating
