gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
Ptpmeg2,-5.17041276464364,-0.271629600591056,0.0159627072438621,0.466884651558608,4.87489778145282,2.2382285650482,0.70790965072128,0.570992299496879,4.80216264459134e-05,5.17034287028423,15,32
Ptr,-0.643333193197768,-0.169867138235078,0.0125843918429456,0.165604352568582,0.862467496602131,0.334921844567743,0.496919997140272,0.261101245799774,0.0377101322325323,2.10721155258248,15,32
Ptth,-3.10612610005469,-2.62813227546855e-15,9.21517007233269e-17,1.9625859033692e-14,6.21225220010939,2.22665203978064,0.851773298548612,0.782292032243274,2.80493440245901e-09,12.2590353319909,15,32
Ptx1,-0.695200265116509,-0.160638796359412,-0.0249059732197322,0.246035673253591,0.536185456771796,0.360625014479903,0.552725672392861,0.343065831327015,0.0104478878082147,2.63629729748422,15,32
Pu,-0.680322538160945,-0.147725356587348,0.0444721559451315,0.1817763970432,0.516357403754695,0.312340912303091,0.913420741696202,0.872836714366297,7.85979400601394e-13,22.5069023897272,15,32
Pura,-0.341483609589186,-0.130739783938412,-0.010656980218161,0.113233722592081,0.423387694358072,0.222901575254204,0.739043756813359,0.616720517819622,1.02090183341766e-05,6.04172815315325,15,32
Pvf2,-0.961934851571117,-0.156171405268401,0.0375821154579304,0.219936596436762,0.608346550894912,0.393525034519914,0.889838014240306,0.83819958341545,3.16517054105644e-11,17.2320885825984,15,32
Pvf3,-1.61389634112536,-0.214110093053668,0.0561370596324712,0.217594226904739,1.17069390878552,0.554296014110402,0.500360451507434,0.266154413151543,0.0351090369085215,2.13641140518805,15,32
Pvr,-0.415886614434498,-0.105207514713521,5.19048440732073e-05,0.117990580168301,0.484195947039069,0.260129429529541,0.777890871491371,0.673777217502951,1.05081737321421e-06,7.47155480277249,15,32
PVRAP,-0.858112390155699,-0.135426461962164,-0.0215416719729625,0.201999177411552,0.654109685323312,0.398253010428922,0.770231100495104,0.662526928852184,1.70394878742581e-06,7.15135810197503,15,32
pwn,-1.59157423390861,-0.245071154405363,0.0266543900399487,0.25189547121642,0.901548647137942,0.584795563002391,0.890101636571728,0.838586778714725,3.05160256039041e-11,17.2785420284477,15,32
px,-0.708163998503308,-0.104161583268696,-0.0190893934711559,0.141638114865852,0.626329857685963,0.294743297171767,0.87606963371682,0.81797727452158,1.89554894457453e-10,15.0806344561162,15,32
Pxd,-1.58578402483945,-0.514061847055674,0.170847180338982,0.527976169631567,0.913117890266588,0.796709974195926,0.767304603757263,0.65822863676848,2.03955193277758e-06,7.03458905696588,15,32
Pxn,-0.432113466686876,-0.110769606697803,-0.0035384973252823,0.125092815175406,0.384314881202786,0.232736133886815,0.835439550894181,0.758301840375828,1.32930086282399e-08,10.8304945179234,15,32
Pxt,-4.46537500057981,-0.315356526209417,0.0811392194429017,0.375079640576161,2.89273589339866,1.20213383270483,0.934600151582341,0.903943972636563,1.01514231539236e-14,30.4865180111126,15,32
pyd3,-0.444602167586739,-0.100985096501159,-0.0182486186394555,0.142668980212034,0.548411954722518,0.244969476744131,0.887366496638585,0.834569541937922,4.43867892373764e-11,16.8071530198964,15,32
pygo,-0.75472460481787,-0.118628305243323,0.0420291249776474,0.129282844362771,0.909108343065429,0.355959939990932,0.793015637091338,0.695991716977903,3.81501558872671e-07,8.17340338510529,15,32
pyr,-0.540268138092669,-0.0984548027541977,0.0237239160911757,0.108328536104199,0.325685171527089,0.234658126923891,0.69606402379782,0.553594034953048,8.2115496158141e-05,4.88568876464373,15,32
pyx,-0.533215551743729,-0.114878305939787,0.0101602827323131,0.142981480320329,0.435159189010529,0.257135071710135,0.898783644374981,0.851338477675753,8.67420372295275e-12,18.9436291808753,15,32
