gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
ab,0.00491575093770902,1,0.222771693649287,0.940839245526375,0.058742011828234,0.895752367882721,1,0.221942399956739,1,0.504343784848299,1,0.482370881721952,1,1,0.828728846241898,0.944573779794184
abd-A,0.573203145198037,0.934087339810182,0.598720302745843,1,0.603897238336857,0.837562175063195,0.698058491480572,0.867282627785538,0.995061275988515,0.845582959087264,1,1,1,1,0.735253220509342,0.949250772970073
Abd-B,0.0481962032403489,0.410335089933736,0.538649157560839,0.994784349549938,0.205788288640345,0.179917386147493,0.738411226693321,0.827619987671635,0.279007080149129,0.801594874175787,1,0.510455007315878,0.28056020631026,0.633896916973424,1,0.600451692876314
abo,0.390043786737875,0.372959758003065,0.390347161669613,0.0735186701012329,0.367383905249504,0.782521282055712,0.689136455146448,0.614158129925526,0.564427867974945,0.501500366957252,0.507545118835309,0.916548407594918,0.860198820099552,1,0.717035624276514,1
Ac3,0.00406413883326004,0.357741761046007,0.133160532128308,0.923474740271169,0.977003049710973,0.110693142841673,0.293642838391888,0.912989703018813,0.346287121960903,0.812087895509453,1,0.41213206962815,0.0836809349613732,0.668788043908174,1,0.543147525159558
Ac76E,1,1,1,1,1,1,1,0.994727851198722,1,1,1,1,1,0.920567026544783,1,1
Ac78C,0.0220794435605972,0.878488936393792,1,0.878488936393792,0.295486315384603,1,1,1,1,0.710338479295824,1,1,1,0.363689947864515,1,0.895053957035846
Acam,0.00980869922300397,1,1,1,0.935043397946961,1,1,1,1,1,1,1,1,1,1,1
ACC,1.63157463132528e-12,1,0.650640982944929,0.000120501138174588,7.08534415199905e-06,1,1,0.797947879804669,1,1,0.543946205552122,1,1,0.710338479295824,0.949418314039898,0.771059534540644
AcCoAS,0.0395933763080348,1,1,0.896688381403465,0.886925588017353,1,1,1,1,1,1,1,1,0.810708828359563,1,0.990314054151045
Acer,1.74789014140037e-10,1,1,0.00395408275186337,0.750776959022839,1,1,1,1,1,0.399443687758521,1,1,0.843737640394195,1,1
Acf,0.271647503821722,1,1,0.738020181202791,0.76461942153126,1,1,1,1,1,0.984922361997763,1,1,0.505042050315822,1,0.937954980233471
achi,1,1,1,0.822764036598528,1,1,0.71310099203539,0.839627586623968,1,1,1,1,1,0.902776862884353,1,1
Ack,4.05673479454754e-07,1,0.730116733905983,3.03668925265723e-05,1,0.979637200174044,1,1,1,0.93955793964668,0.310675773622803,1,1,1,1,1
Ack-like,0.000612220248827977,1,0.899025098378728,0.0117552233365302,1,1,1,1,0.998582989814833,0.950490446566291,0.865510183677955,1,1,1,1,1
Acn,4.92571936011635e-05,1,0.737195218750767,0.00461215540758517,1,0.936304870808298,1,0.944188051539986,1,1,0.0694098351434479,1,0.909405454526597,1,1,1
Acox57D-d,0.871799120124942,1,1,1,0.633116615540247,1,1,1,1,1,1,1,1,1,1,1
Acox57D-p,1.33114882334279e-12,1,0.841777925564845,0.00264406453219982,0.972084250782767,1,1,1,1,1,0.190077383222486,1,1,1,1,1
Acp1,0.105579760942709,1,1,1,0.00753154270424811,1,1,1,0.935043397946961,0.903698159171351,1,1,0.765852716840586,1,1,1
Acp24A4,0.368608733287448,0.935553891352116,0.935553891352116,0.935553891352116,1,1,0.677177887086484,1,1,0.711398509067842,1,0.908964195536286,1,1,0.935720417103868,1
Acp26Aa,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
Acp26Ab,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
Acp29AB,1.32217791382897e-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0.710338479295824,0.935043397946961
Acp32CD,4.95703193180485e-06,1,1,1,1,1,1,1,0.860936194869041,0.861692690833519,1,1,1,1,1,1
Acp33A,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
