gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
Acp1,1.94137719932575,2.74552196496838,2.74552196496837,2.74552196496837,2.74552196496837,3.8827543986515,3.8827543986515,3.8827543986515,3.8827543986515,3.8827543986515,3.8827543986515,5.49104392993674,5.49104392993674,5.49104392993674,5.49104392993674,7.765508797303
Acp24A4,2.63653892611329,3.72862910703401,3.728629107034,3.728629107034,3.728629107034,5.27307785222656,5.27307785222657,5.27307785222656,5.27307785222657,5.27307785222656,5.27307785222657,7.457258214068,7.457258214068,7.457258214068,7.457258214068,10.5461557044531
Acp26Aa,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp26Ab,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp29AB,0.91510181131573,1.29414939251489,1.29414939251489,1.29414939251489,1.29414939251489,1.83020362263146,1.83020362263146,1.83020362263146,1.83020362263146,1.83020362263146,1.83020362263146,2.58829878502978,2.58829878502978,2.58829878502978,2.58829878502978,3.66040724526291
Acp32CD,1.36223906400804,1.9264969595146,1.9264969595146,1.9264969595146,1.9264969595146,2.72447812801608,2.72447812801608,2.72447812801608,2.72447812801608,2.72447812801608,2.72447812801608,3.8529939190292,3.8529939190292,3.8529939190292,3.8529939190292,5.44895625603216
Acp33A,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp36DE,0.96762481160851,1.36842813186547,1.36842813186546,1.36842813186546,1.36842813186546,1.93524962321702,1.93524962321702,1.93524962321702,1.93524962321702,1.93524962321702,1.93524962321702,2.73685626373093,2.73685626373093,2.73685626373093,2.73685626373093,3.87049924643403
Acp53C14a,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp53C14b,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp53C14c,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Acp53Ea,0.897849755505212,1.26975130120884,1.26975130120884,1.26975130120884,1.26975130120884,1.79569951101042,1.79569951101042,1.79569951101042,1.79569951101042,1.79569951101042,1.79569951101042,2.53950260241767,2.53950260241767,2.53950260241767,2.53950260241767,3.59139902202084
