gene_name,Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
Amnionless,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.841491072365679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
amon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.452444938484052,1,1,1,1,1,1,1,1,1
amos,0.000389878068836306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.623477833868661,1,1,1,1,1
Amph,0.015317121064445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AMPKalpha,0.00263138589795672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.726019049780963,1,1,1,1,1,1
Amun,0.0129995548999751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.448659667669364,1,1,0.188207661932622,1,0.952737888980809,1,1,0.0571789497269952,0.664201753839436
Amy-d,1.0091331082662e-16,1,1,1,6.18792477953487e-09,9.98420965655465e-08,1,1,1,1,1,4.45603158285391e-08,1,1,0.277054039868971,6.90432706955054e-05,1,1,1,1,1,1,1,1,1,0.00303825571286844,1,1,1,1,1,1
Amy-p,2.06068406544024e-17,1,1,1,2.06391787951819e-09,3.69507228987494e-08,1,1,1,1,1,1.36368143568109e-08,1,1,0.0296342983624447,3.50388184491346e-05,1,1,1,1,1,1,1,1,1,6.63860943436687e-05,1,1,1,0.98651097032474,1,1
Amyrel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ana,1,1,1,1,1,0.551361606552406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98447843402027,1,1,1,1,1,1,1,1,1,1,1
ana2,1,1,1,1,0.0131550142886644,1,1,1,1,1,1,0.274346390538413,1,1,1,0.799298985046638,1,1,1,1,1,1,1,1,1,0.561748590722225,1,1,1,1,1,1
ana3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ance,3.59610694790213e-33,1,1,0.000184004477614131,7.99239103385832e-08,0.769225017684154,1,1,1,1,1,0.784446563912856,1,1,0.838474751113212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ance-2,1,1,1,1,1,0.222991144014049,1,1,1,1,1,1,1,1,1,0.653684002724,1,1,1,1,1,0.898353871850105,0.541981265576016,1,0.557458211519247,0.314739019278651,1,0.609605835148825,0.64722808151879,0.224395323821373,0.0994330267670499,0.0979989447465175
Ance-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93233269546759,1,1,1,1,1,1,1,0.838474751113212,1,1,1,1,1,1,1,1,1
Ance-4,2.42326080443407e-18,1,1,0.122637676508344,0.000213842031081856,1,1,1,1,1,1,0.390798708829514,1,0.993505811877261,1,1,1,1,1,1,1,1,0.179661177802614,1,1,1,1,0.267450121794416,1,1,0.359717156980527,0.453577896137874
Ance-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834806230162586,1
antdh,0.457202991820154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.829808881791815,1,1,1,1,1,1
Antp,1,1,1,1,1,1,1,1,1,1,1,1,1,0.564010696737111,0.0509866906251401,1,1,1,1,1,1,1,1,1,0.989100934430498,1,1,1,1,1,0.915020948841618,0.497255249681946
antr,1,1,1,1,1,0.045538435540566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968546260138062,1,1,1
AnxB11,0.341482130669943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.136061295050247,1,1,1,1,1,1,1,1,1,1
AnxB9,8.08402699960183e-43,1,1,0.0136102736845548,0.0419231645803846,3.67662409942462e-06,1,1,1,1,1,0.770544889820782,1,1,0.00196189149320446,1,1,1,1,1,1,1,1,1,1,0.351386565735662,1,1,1,1,1,1
ap,0.8737014447661,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0829715563058436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AP-1gamma,0.0704908948194273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.568728701149699,1,1,1,1,1,1
AP-2alpha,0.108323334308902,1,1,1,1,0.812788400396993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AP-2sigma,0.308892027100396,1,1,1,1,1,1,1,1,1,1,1,1,1,0.192556359205286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apc,3.21911754450258e-06,1,1,1,1,0.115815918256693,1,1,1,1,1,0.996438023054046,1,1,0.00671077252413067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
APC10,0.679341597411935,1,1,1,1,0.225050984008193,1,1,1,1,1,1,1,0.471586703591086,0.371554760778659,1,1,1,1,1,0.0726694652704596,1,0.280357757454927,1,1,1,1,0.126632992488371,1,1,1,1
APC4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
APC7,0.105137473910501,1,1,1,0.11969994610672,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936389228177872,1,1,1,1,1,1,1,0.917102589534587,1,1,0.691016899966647,1,0.781734561814336
ApepP,3.7027928639301e-28,1,1,0.0299907155567231,1,0.154697262709677,1,1,1,1,1,1,1,0.576463044139778,0.487567001508547,1,1,1,1,1,1,1,1,1,1,0.144436632339853,1,1,1,1,1,1
Apf,0.39422561825066,1,1,1,1,0.00585322798907332,1,1,1,1,1,1,0.375658315268364,0.512860868229935,1,0.316619680215442,1,1,1,1,0.893254767495676,1,1,0.827812855092257,0.407515607714097,1,1,1,1,1,1,1
aph-1,1.69376278868199e-22,1,1,0.501044715605792,0.341736431002949,1,1,1,1,1,1,1,1,1,0.233407683343342,1,1,1,1,1,1,1,1,1,1,1,1,0.721742579451156,1,1,1,1
aPKC,0.012151062687298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95902298002649,1,1,1
apolpp,0.00777034241253505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apoltp,1.96028309007444e-07,1,1,0.348321060868239,0.00932583125952671,0.827756189532967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Appl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Aprt,1.0300414470553e-27,1,1,0.261608531045923,1,0.922580097984265,1,1,1,1,1,1,1,1,0.0189589535133858,1,1,1,1,1,1,1,1,1,1,0.835257125241269,1,1,1,1,1,1
apt,0.152455354726321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96491060491448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AQP,4.20139274025682e-20,1,1,0.0787029314012514,1.04291505552076e-11,6.79172716453077e-06,1,1,1,1,0.493263944166667,1,1,1,1,6.73273509918676e-16,1,0.389073086916542,1,0.686213035782386,1,1,1,1,0.424091066944545,0.268422751303861,0.129208027266047,1,0.306194228249035,1,0.574533282794695,0.28140634643776
aqrs,0,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
aralar1,3.34519194847593e-28,1,1,0.11340388495143,1,1,1,1,1,1,1,0.292569241254391,1,1,0.43218249755563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Archease,1.48554611661292e-21,1,1,0.000276154261590573,0.318051455956578,0.0935221366583599,1,1,1,1,1,0.670690448392124,1,1,0.000905212014151793,0.796787009712127,1,1,1,1,0.803587307027706,1,1,1,1,0.774556013484715,1,1,1,1,1,1
Arf102F,0.163318852479231,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733810820798441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arf51F,3.24985971020617e-05,1,1,1,1,0.505211526681286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arf79F,1.03560277526952e-37,1,1,0.119881053333737,1,6.8291519498302e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.397357499832851,1,1,1,1,1,1
ArfGAP3,3.61744335437796e-24,1,1,1,1,3.46525355351648e-08,1,1,1,1,1,1,1,1,0.109450298340941,1,1,1,1,1,1,1,1,1,1,0.558752766481094,1,1,1,1,1,1
Arfrp1,0.818259787869786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
arg,1.82539453179139e-16,1,1,0.0615009934360665,1,0.243544945120944,1,1,1,1,1,0.533064603618373,1,1,1,1,1,1,1,1,1,1,1,1,1,3.61148426649465e-21,0.710568694864658,1,1,8.42998756926268e-12,2.78331743237595e-12,1.12613518770233e-05
ArgRS-m,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938204700069192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.963943200899254,1
ari-2,0.287560560270879,1,1,1,1,0.870140240004197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.902391235845614,1
arm,0.0176410252636572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
armi,1.53849505556541e-16,1,1,1,0.00728601600781485,0.0330041567184982,1,1,1,1,1,1,1,0.501099827313323,0.246332037683146,1,1,1,1,1,1,1,0.558693693169704,1,1,1,1,1,1,1,1,1
Arp2,1.16152637093436e-27,1,1,0.535237566528441,1,0.0618902054378022,1,1,1,1,1,0.409476240073397,1,1,6.49208917843302e-06,1,1,1,1,1,1,1,1,1,1,0.119542033807515,1,1,1,1,1,1
Arp5,0.000328567112426472,1,1,0.00266023904018754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arp53D,2.06656746713706e-08,1,1,1,4.32379548112851e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arpc1,3.20155461782093e-77,1,1,3.10283438371517e-19,5.14981274625289e-26,1.69791157071844e-99,1,0.954925666118264,0.491212731287445,1,1,1,1,1,9.65314219557731e-13,1.7620036563398e-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arpc4,0.000599406880983876,1,1,1,1,5.05054627426547e-08,1,1,1,1,1,1,1,0.00978004791759507,0.000591917907464786,0.00810259848486741,1,1,1,1,1,1,0.0977498446261206,1,0.176276234916662,0.0467182276646671,1,1,1,1,0.374663583410929,1
Arpc5,1.82515603892044e-29,1,1,0.00253247984717114,0.109086515804987,0.00130648306012976,1,1,1,1,1,1,1,1,3.0654663019833e-05,0.885113524781276,1,1,1,1,1,1,1,1,1,0.313373029538546,1,1,1,1,1,1
arr,5.29205292015683e-06,1,1,0.653391756866954,0.000682355394524332,0.56220086096365,1,1,1,1,1,0.683192719490712,1,1,0.236547125580262,1,1,1,1,1,0.822269488142176,1,1,1,1,1,1,1,1,1,1,1
Arr1,0.000738941264315194,1,1,1,0.115158664187908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308495563265846,1,1,1,1,1,1
Art2,0.00628020952911879,1,1,1,0.125898443118874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Art8,0.0554342540580032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arv1,0.00031029197544498,1,1,0.000610405498671376,1,1,1,1,1,1,1,1,0.120012673440956,1,1,1,1,1,1,1,1,0.524449103961703,1,0.554863825898022,1,1,1,1,1,1,1,1
arx,0.353029214822121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194546562138418,1,1,1,1,0.892445154019057,1
Asciz,1,1,1,1,1,0.487039726919379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ase,1.96454704304745e-07,1,1,1,0.000112969592865392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95793850033091,0.312088248868549,1,1,1,1,0.730079554858643,1
asf1,0.000527774910119145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ash1,2.42566367982383e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0.137320282141366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ask1,2.71623505397251e-18,1,1,2.43951423746978e-05,1,0.606095052705843,1,1,1,1,1,1,1,1,0.554863825898022,1,1,1,1,1,1,1,0.921584120501419,1,1,1,1,1,1,1,0.510825272366281,1
AsnRS,9.60903079473738e-40,1,1,1,0.000103016908699859,1.41734112029715e-14,1,1,1,1,1,0.055740817440232,1,1,0.00338398900845092,0.450665234946331,1,1,1,1,1,1,1,1,1,5.03674832405461e-06,1,1,0.770303497957325,1,1,1
AsnRS-m,1,1,1,1,1,0.213541785253742,1,1,1,1,1,1,1,1,0.658990195964932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Asph,9.3872589461076e-13,1,1,1,0.7711010154799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASPP,0.290658359448842,1,1,1,0.919631794236237,0.918071380698721,1,1,1,1,1,1,1,1,0.390578349475766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AspRS,2.37732241314896e-38,1,1,0.934197223868071,1,1,1,1,1,1,1,1,1,0.911688645217451,0.00252832177259503,1,1,1,1,1,1,1,1,1,1,0.00908322952873744,1,1,1,1,1,1
AspRS-m,0.0014795307605872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
asrij,2.14202801893021e-35,1,1,0.00124924510931922,0.0370109409671311,0.00421832132453622,1,1,1,1,1,1,1,1,0.0143526680165522,1,1,1,1,1,1,1,1,1,1,0.178878378925138,1,1,1,1,1,1
ast,7.65694642192677e-10,1,1,1,0.518890791749045,1,1,1,1,1,1,1,1,0.972490963787463,0.0721161112283879,1,1,1,1,1,1,1,1,1,1,0.308234139138441,1,1,1,1,1,1
AstA-R1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.911358015791226,1,1,1,1,1,1,1,1,1,1
AstA-R2,1,1,1,1,1,0.113758625061248,1,1,1,1,1,1,1,1,1,0.554863825898022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AstC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.476537460904643,1,1,1,1,1,1,1,1,1,0.887979304228631,1,1,1,1,1,1,1
AstC-R1,1,1,1,1,1,0.0843066372043095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64499610035186,1,1,1,1,1,1
AstC-R2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AstCC,1,1,1,0.956284906029367,1,0.201181933399742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.341192048797514,1,1,1,1,1,1
Asx,0.654749339009835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.779856028566175,1,1
Atac2,0.702605197037008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.664771689687227,1,1,1,1,0.27603488292142,1,1,0.938340529765803
Atac3,1,1,1,1,1,0.221076874891371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989300304876725,0.81695182451429,1,1,1,1,0.952728675031116,1,1,1,1
Ate1,1.79336257204901e-21,1,1,0.61783810573717,1,1,1,1,1,1,1,1,1,0.419319955374515,0.225477092411032,1,1,1,1,1,1,1,0.553855971858548,1,1,0.919101473046053,1,1,1,1,1,1
Atet,1.50195522948144e-07,1,1,1,0.535206469966664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atf-2,0.769541665104405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atf3,1,1,1,1,1,0.554863825898022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.646924510359087,1,1,0.705534176192451,1,1,1,1,0.66457024368892,1
Atg10,0.475012149120719,1,0.134519875934259,1,1,1,1,1,0.605798249053829,1,0.531175713748529,1,1,0.969307269010672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atg14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.735923106980016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atg16,0.0204965460078671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atg17,0.00165931088109094,1,1,1,1,0.357057589438081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.51173608824743,1,1
Atg2,5.76397589438949e-13,1,1,0.336226854887253,0.686290103173802,0.14894043834799,1,1,1,1,1,1,1,1,0.190782957209917,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859839781444796,1,1,1
Atg3,8.90851907469426e-33,1,1,0.0182745831419351,0.0905318400739994,0.9011971238834,1,1,1,1,0.680408787043295,1,1,1,0.00220583499955605,1,1,1,1,0.671468890483807,1,1,1,1,1,0.0479709305568562,1,1,1,1,1,1
Atg4a,0.388591726177474,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0157398818673924,1,1,1,1,1,1,1,1,1,1,0.293387875753688,1,1,1,0.818603383027076,1,0.86053744261112
Atg5,0.959104915073188,1,1,1,1,1,1,1,1,1,1,1,1,1,0.495688264759333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atg7,1.75184276489167e-13,1,1,1,0.00451810353092523,1,1,1,1,1,1,1,1,1,0.111672373369629,1,1,1,1,1,1,1,1,1,1,0.368606987939776,0.87098235793464,1,1,1,1,1
Atg8a,0.0157247467611006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0594008895853489,1,1,1,1,1,1
Atg8b,0.00144149829330172,1,1,0.0190977385078801,0.000985070082753152,1,1,1,1,1,1,0.105016477260155,1,1,0.230413541411593,0.0486143364882129,1,1,1,1,1,0.62356048888212,1,0.940127179109625,1,0.524079302721485,1,0.691218749535064,1,0.232709663633017,1,0.499358364785499
Atg9,1.95620857022419e-19,1,1,0.296849461494681,5.92776258031397e-05,0.000343026256754026,1,1,1,1,1,0.618594056938905,1,1,0.203080784992133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
atk,1.82384921544547e-06,1,1,1,0.483459126173291,1,1,1,1,1,1,1,1,1,1,1,0.966919692795125,1,1,1,1,1,1,1,1,1,1,0.837436850684182,1,1,1,1
atms,2.23208696190407e-12,1,1,1,1,0.000884101590561902,1,1,1,1,1,1,1,1,0.100946608653602,1,1,1,1,1,1,1,1,1,1,0.981604577345242,1,1,1,1,1,1
ATP7,0.0173777623572382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.799964219098179,1,1
Atpalpha,2.42209229073037e-08,1,1,1,1,0.999046950812201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997992448430761,1
ATPCL,2.05815500092004e-30,1,1,0.00163839764922596,1,1,1,1,1,1,1,0.645018022674727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ATPsynC,1.96862403100037e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ATPsynCF6L,1.49281102564606e-06,1,1,1,5.46143467694731e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ATPsyndelta,8.78255146161119e-05,1,1,1,1,0.919233938207511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970993684231238,1,1,1,1,1,1
ATPsynF,4.66526655419634e-41,1,1,0.00472219529785148,5.31429145737773e-06,3.48833954496675e-15,1,1,1,1,1,1,1,1,0.13717793475422,0.918348262693994,1,1,1,1,1,1,1,1,0.536173629928149,0.519152599799065,1,1,1,1,1,1
ATPsynG,4.40099718396565e-53,1,1,9.76857791463122e-09,4.12411904349708e-10,1.49963509306748e-07,1,1,1,1,1,1,1,1,1,0.445581361175414,1,1,1,1,1,1,1,1,1,0.0737220133466523,1,1,1,1,1,1
ATPsyngamma,2.09639094936431e-46,1,1,0.075347785217396,1.83549027979848e-09,1.68267180183307e-12,1,1,1,1,1,1,1,1,0.00566131362778723,0.799014747869318,1,1,1,1,1,1,1,1,1,0.387207364183412,1,1,1,1,1,1
ATPsynGL,0.000320536613007578,1,0.969804854831229,1,0.00019247029279204,1,0.55419206905539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.598067791349001,0.0175052681695005,1,1,1,1,0.578286826342707,1
AttA,1,1,1,1,1,1,1,1,1,1,1,1,0.656388171877417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AttB,1,1,1,1,1,1,1,1,1,1,1,1,0.983414049688862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AttC,1,1,1,0.498096235161815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AttD,0.383644812731861,1,0.84293935142023,1,1,0.84293935142023,1,1,1,1,0.694241993285459,1,1,1,1,0.227389682530834,0.971737884435388,1,1,1,1,1,1,0.829306783264438,0.0454108693091744,0.276016364521001,1,1,0.320177156065762,0.842804964942904,0.123450449690717,0.790513826418929
Atu,0.296576003543423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Atx-1,1,1,1,1,1,0.445047245951422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.734672684665915,1,1,0.72334379915131,1,1,1,1,0.158987398343617,1,1,0.884260245675979
Atxn7,7.61738837314012e-13,1,1,1,1,0.824417589181493,1,1,1,1,1,1,1,1,0.0450654737858359,1,1,1,1,1,1,1,1,1,1,1,0.902990547513955,1,0.611735992782119,1,1,1
aub,0.170893413303785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.826402672582303,0.755517311803936,1,1,1,1,0.670184068997703,1
aurB,4.72648595826058e-16,1,1,1,1,1,1,1,1,1,1,0.45923174037235,1,1,0.000141379657251792,1,1,1,1,1,1,1,1,1,1,0.0704748821041514,1,1,1,1,1,1
aust,1,1,1,0.0784238084448733,1,1,1,1,1,1,1,0.604757035962752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
aux,0.554863825898022,1,1,1,1,1,1,1,1,1,1,1,1,0.999982532704103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ave,0.779456399438753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Aven,0.268144330198006,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000402416378970829,1,1,1,1,1,1,1,1,1,1,1,1,0.648834249349205,1,1,1,1
awd,5.57631454865118e-59,1,1,0.000210312979487211,7.85587296599371e-06,0.000217468692669118,1,1,1,1,1,0.0138816908953641,1,1,0.000384513403504381,0.0773077846477923,1,1,1,1,1,1,1,1,1,0.000238444146204066,1,1,1,1,1,1
Awh,1,1,1,1,1,0.261727954047141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Axn,1.76418704210795e-11,1,1,1,1,0.00104868840707748,1,1,1,1,1,1,1,1,3.49939933243446e-07,0.965738254041765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axo,0.853145599299851,1,1,0.740481056590198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Axs,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Axud1,0.376878826215001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
az2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b,3.16718476695745e-22,1,1,0.38202042375006,0.100367413869154,2.91543347788335e-42,1,1,1,0.0164779868955017,1,1,1,1,0.921004844183685,0.513445817233577,1,1,0.641570152128208,1,1,1,1,0.21368222448596,1,1,1,1,1,1,1,1
B-H1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.372071065475597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
B-H2,1,1,1,1,1,0.23163164636782,1,1,1,1,1,1,1,1,1,0.716151817301882,1,1,1,1,1,1,0.884667130146228,1,1,1,1,0.668644900895091,1,1,1,1
b6,1,1,1,1,1,0.0535671414941527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bab1,1,1,1,1,1,0.442444721979868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.532025417819153,1,1,0.240936002337769,1,1,1,1,0.161880153187891,0.735039057184042,1,0.622624939377907
bab2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.378652726924967,1,1,1,1,1,1,1,0.381338374353918,1,1,1,1,1,1,1,1,1
babo,0.00464483150994993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
babos,8.72048922658395e-29,1,1,0.00940380651373019,0.316490279028783,0.0595455066047578,1,1,1,1,0.819066341078936,1,1,1,0.785356534894962,0.107774739871511,1,1,1,0.995459153445225,1,1,1,1,1,0.242285645100401,1,1,1,1,1,1
