Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
CG15115,NA,NA,NA,CG5662,MESR6,NA,NA,NA,NA,NA,NA,NA,NA,Pex14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15116,NA,NA,NA,CG5693,MetRS,NA,NA,NA,NA,NA,NA,NA,NA,Pex23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15117,NA,NA,NA,CG5755,MFS10,NA,NA,NA,NA,NA,NA,NA,NA,Pex6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15118,NA,NA,NA,CG5756,MFS14,NA,NA,NA,NA,NA,NA,NA,NA,pgant3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15120,NA,NA,NA,CG5757,milt,NA,NA,NA,NA,NA,NA,NA,NA,Pgk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15124,NA,NA,NA,CG5790,mim,NA,NA,NA,NA,NA,NA,NA,NA,PGRP-LD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15125,NA,NA,NA,CG5863,miple2,NA,NA,NA,NA,NA,NA,NA,NA,PGRP-SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15128,NA,NA,NA,CG5866,mlt,NA,NA,NA,NA,NA,NA,NA,NA,Phb2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1513,NA,NA,NA,CG5872,mod,NA,NA,NA,NA,NA,NA,NA,NA,Phk-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15136,NA,NA,NA,CG5928,Moe,NA,NA,NA,NA,NA,NA,NA,NA,phr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15145,NA,NA,NA,CG5945,mon2,NA,NA,NA,NA,NA,NA,NA,NA,PI31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15147,NA,NA,NA,CG5958,MrgBP,NA,NA,NA,NA,NA,NA,NA,NA,PIG-U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15152,NA,NA,NA,CG5966,mri,NA,NA,NA,NA,NA,NA,NA,NA,pins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15155,NA,NA,NA,CG5968,mRpL16,NA,NA,NA,NA,NA,NA,NA,NA,pita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15167,NA,NA,NA,CG6036,mRpL21,NA,NA,NA,NA,NA,NA,NA,NA,Pitslre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15168,NA,NA,NA,CG6059,mRpL28,NA,NA,NA,NA,NA,NA,NA,NA,pk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15172,NA,NA,NA,CG6073,mRpL38,NA,NA,NA,NA,NA,NA,NA,NA,Pka-R2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15185,NA,NA,NA,CG6094,mRpL42,NA,NA,NA,NA,NA,NA,NA,NA,pkaap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15196,NA,NA,NA,CG6180,mRpL44,NA,NA,NA,NA,NA,NA,NA,NA,Pkn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15198,NA,NA,NA,CG6220,mRpL46,NA,NA,NA,NA,NA,NA,NA,NA,Plap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15200,NA,NA,NA,CG6262,mRpL52,NA,NA,NA,NA,NA,NA,NA,NA,Pmi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15208,NA,NA,NA,CG6271,mRpS2,NA,NA,NA,NA,NA,NA,NA,NA,Pngl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15209,NA,NA,NA,CG6304,mRpS22,NA,NA,NA,NA,NA,NA,NA,NA,pnut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15210,NA,NA,NA,CG6357,Mtap,NA,NA,NA,NA,NA,NA,NA,NA,Pol32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15212,NA,NA,NA,CG6380,mTerf5,NA,NA,NA,NA,NA,NA,NA,NA,polo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15219,NA,NA,NA,CG6429,mthl8,NA,NA,NA,NA,NA,NA,NA,NA,porin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15225,NA,NA,NA,CG6435,Mtpalpha,NA,NA,NA,NA,NA,NA,NA,NA,Ppat-Dpck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15227,NA,NA,NA,CG6508,Mtr4,NA,NA,NA,NA,NA,NA,NA,NA,ppk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1523,NA,NA,NA,CG6543,mTTF,NA,NA,NA,NA,NA,NA,NA,NA,ppk29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15233,NA,NA,NA,CG6602,muc,NA,NA,NA,NA,NA,NA,NA,NA,ppl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15237,NA,NA,NA,CG6614,Mvl,NA,NA,NA,NA,NA,NA,NA,NA,Ppn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15252,NA,NA,NA,CG6724,Myo31DF,NA,NA,NA,NA,NA,NA,NA,NA,PPP1R15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15256,NA,NA,NA,CG6893,Nacalpha,NA,NA,NA,NA,NA,NA,NA,NA,PPP4R2r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15258,NA,NA,NA,CG6927,nAChRalpha5,NA,NA,NA,NA,NA,NA,NA,NA,Ppt1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15260,NA,NA,NA,CG6967,Nap1,NA,NA,NA,NA,NA,NA,NA,NA,prage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15262,NA,NA,NA,CG6996,NAT1,NA,NA,NA,NA,NA,NA,NA,NA,Prip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15263,NA,NA,NA,CG7017,NC2beta,NA,NA,NA,NA,NA,NA,NA,NA,PRL-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15269,NA,NA,NA,CG7024,nclb,NA,NA,NA,NA,NA,NA,NA,NA,Prosalpha1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15278,NA,NA,NA,CG7079,ND-19,NA,NA,NA,NA,NA,NA,NA,NA,Prosalpha3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15279,NA,NA,NA,CG7094,ND-24,NA,NA,NA,NA,NA,NA,NA,NA,Prosalpha5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15283,NA,NA,NA,CG7110,ND-30,NA,NA,NA,NA,NA,NA,NA,NA,Prosalpha6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15293,NA,NA,NA,CG7131,ND-39,NA,NA,NA,NA,NA,NA,NA,NA,Prosbeta1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15296,NA,NA,NA,CG7137,ND-ACP,NA,NA,NA,NA,NA,NA,NA,NA,Prosbeta5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15317,NA,NA,NA,CG7140,ND-B14,NA,NA,NA,NA,NA,NA,NA,NA,Prosbeta7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15330,NA,NA,NA,CG7164,ND-B15,NA,NA,NA,NA,NA,NA,NA,NA,Prp19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15332,NA,NA,NA,CG7202,ND-B17.2,NA,NA,NA,NA,NA,NA,NA,NA,Prp38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15333,NA,NA,NA,CG7251,Nedd8,NA,NA,NA,NA,NA,NA,NA,NA,Prpk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15347,NA,NA,NA,CG7277,Nep2,NA,NA,NA,NA,NA,NA,NA,NA,Prx3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15357,NA,NA,NA,CG7290,Nep5,NA,NA,NA,NA,NA,NA,NA,NA,Prx5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15362,NA,NA,NA,CG7309,net,NA,NA,NA,NA,NA,NA,NA,NA,Prx6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15375,NA,NA,NA,CG7311,Neurochondrin,NA,NA,NA,NA,NA,NA,NA,NA,Psa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15387,NA,NA,NA,CG7335,Nhe1,NA,NA,NA,NA,NA,NA,NA,NA,Psc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15395,NA,NA,NA,CG7506,niki,NA,NA,NA,NA,NA,NA,NA,NA,Psf3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15403,NA,NA,NA,CG7514,NimB2,NA,NA,NA,NA,NA,NA,NA,NA,psidin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15404,NA,NA,NA,CG7567,NimB3,NA,NA,NA,NA,NA,NA,NA,NA,psq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15406,NA,NA,NA,CG7587,NimC1,NA,NA,NA,NA,NA,NA,NA,NA,Ptpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15414,NA,NA,NA,CG7593,NimC2,NA,NA,NA,NA,NA,NA,NA,NA,pygo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15418,NA,NA,NA,CG7601,NimC4,NA,NA,NA,NA,NA,NA,NA,NA,qless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1542,NA,NA,NA,CG7637,Nipsnap,NA,NA,NA,NA,NA,NA,NA,NA,qsm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15422,NA,NA,NA,CG7653,NitFhit,NA,NA,NA,NA,NA,NA,NA,NA,Rab1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15423,NA,NA,NA,CG7691,Nle,NA,NA,NA,NA,NA,NA,NA,NA,Rab11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15425,NA,NA,NA,CG7744,nmd,NA,NA,NA,NA,NA,NA,NA,NA,Rab3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15429,NA,NA,NA,CG7755,Nmda1,NA,NA,NA,NA,NA,NA,NA,NA,Rab4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15435,NA,NA,NA,CG7763,Noa36,NA,NA,NA,NA,NA,NA,NA,NA,Rab5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15439,NA,NA,NA,CG7785,noc,NA,NA,NA,NA,NA,NA,NA,NA,RabX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15440,NA,NA,NA,CG7806,nompA,NA,NA,NA,NA,NA,NA,NA,NA,Rac1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15443,NA,NA,NA,CG7813,nompB,NA,NA,NA,NA,NA,NA,NA,NA,Rack1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15471,NA,NA,NA,CG7829,Non1,NA,NA,NA,NA,NA,NA,NA,NA,Rala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15472,NA,NA,NA,CG7848,Non3,NA,NA,NA,NA,NA,NA,NA,NA,RanBPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15497,NA,NA,NA,CG7907,nop5,NA,NA,NA,NA,NA,NA,NA,NA,RapGAP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15498,NA,NA,NA,CG8026,Nop60B,NA,NA,NA,NA,NA,NA,NA,NA,RASSF8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1550,NA,NA,NA,CG8064,Not1,NA,NA,NA,NA,NA,NA,NA,NA,rb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15514,NA,NA,NA,CG8067,Not11,NA,NA,NA,NA,NA,NA,NA,NA,Rb97D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15531,NA,NA,NA,CG8079,Nph,NA,NA,NA,NA,NA,NA,NA,NA,Rca1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15535,NA,NA,NA,CG8180,Npl4,NA,NA,NA,NA,NA,NA,NA,NA,Rcd-1r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15536,NA,NA,NA,CG8197,Ns1,NA,NA,NA,NA,NA,NA,NA,NA,Rcd1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15539,NA,NA,NA,CG8204,Ns2,NA,NA,NA,NA,NA,NA,NA,NA,Ref1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15543,NA,NA,NA,CG8258,Nsun5,NA,NA,NA,NA,NA,NA,NA,NA,Rep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15547,NA,NA,NA,CG8343,NTPase,NA,NA,NA,NA,NA,NA,NA,NA,Reps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15548,NA,NA,NA,CG8349,NtR,NA,NA,NA,NA,NA,NA,NA,NA,RfC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15549,NA,NA,NA,CG8366,Nup358,NA,NA,NA,NA,NA,NA,NA,NA,RfC38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15570,NA,NA,NA,CG8520,Nurf-38,NA,NA,NA,NA,NA,NA,NA,NA,RfC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15572,NA,NA,NA,CG8539,odd,NA,NA,NA,NA,NA,NA,NA,NA,Rgk2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15578,NA,NA,NA,CG8545,Optix,NA,NA,NA,NA,NA,NA,NA,NA,RhoGEF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15580,NA,NA,NA,CG8564,Or42b,NA,NA,NA,NA,NA,NA,NA,NA,RhoU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15594,NA,NA,NA,CG8584,Or9a,NA,NA,NA,NA,NA,NA,NA,NA,Ric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15605,NA,NA,NA,CG8586,Osi12,NA,NA,NA,NA,NA,NA,NA,NA,Rif1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1561,NA,NA,NA,CG8629,Osi15,NA,NA,NA,NA,NA,NA,NA,NA,rig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15611,NA,NA,NA,CG8673,Osi20,NA,NA,NA,NA,NA,NA,NA,NA,Rint1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15617,NA,NA,NA,CG8746,Osi24,NA,NA,NA,NA,NA,NA,NA,NA,Ripalpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15625,NA,NA,NA,CG8768,Osi4,NA,NA,NA,NA,NA,NA,NA,NA,RnrL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15631,NA,NA,NA,CG8778,osp,NA,NA,NA,NA,NA,NA,NA,NA,RnrS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15642,NA,NA,NA,CG8834,Ost48,NA,NA,NA,NA,NA,NA,NA,NA,Roc1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15649,NA,NA,NA,CG8838,Ostgamma,NA,NA,NA,NA,NA,NA,NA,NA,Roc1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15650,NA,NA,NA,CG8839,OstStt3,NA,NA,NA,NA,NA,NA,NA,NA,rod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15653,NA,NA,NA,CG8840,P32,NA,NA,NA,NA,NA,NA,NA,NA,Roe1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15657,NA,NA,NA,CG8850,pAbp,NA,NA,NA,NA,NA,NA,NA,NA,Rop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15701,NA,NA,NA,CG8918,pain,NA,NA,NA,NA,NA,NA,NA,NA,rost,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15705,NA,NA,NA,CG8993,Pak,NA,NA,NA,NA,NA,NA,NA,NA,RpII33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15706,NA,NA,NA,CG9010,Pal1,NA,NA,NA,NA,NA,NA,NA,NA,RpIII128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15710,NA,NA,NA,CG9021,Pask,NA,NA,NA,NA,NA,NA,NA,NA,RpL11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15711,NA,NA,NA,CG9034,Patronin,NA,NA,NA,NA,NA,NA,NA,NA,RpL12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15712,NA,NA,NA,CG9101,Pax,NA,NA,NA,NA,NA,NA,NA,NA,RpL13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15717,NA,NA,NA,CG9130,pcs,NA,NA,NA,NA,NA,NA,NA,NA,RpL18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15719,NA,NA,NA,CG9133,PEK,NA,NA,NA,NA,NA,NA,NA,NA,RpL18A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15728,NA,NA,NA,CG9173,Peritrophin-15a,NA,NA,NA,NA,NA,NA,NA,NA,RpL22-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15734,NA,NA,NA,CG9222,Pex6,NA,NA,NA,NA,NA,NA,NA,NA,RpL23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15740,NA,NA,NA,CG9231,Pfk,NA,NA,NA,NA,NA,NA,NA,NA,RpL23A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15742,NA,NA,NA,CG9235,pgant3,NA,NA,NA,NA,NA,NA,NA,NA,RpL26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15756,NA,NA,NA,CG9300,Pgk,NA,NA,NA,NA,NA,NA,NA,NA,RpL28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15764,NA,NA,NA,CG9308,PGRP-SC1a,NA,NA,NA,NA,NA,NA,NA,NA,RpL29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15771,NA,NA,NA,CG9389,PHDP,NA,NA,NA,NA,NA,NA,NA,NA,RpL30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15772,NA,NA,NA,CG9406,PHGPx,NA,NA,NA,NA,NA,NA,NA,NA,RpL32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15784,NA,NA,NA,CG9445,PhKgamma,NA,NA,NA,NA,NA,NA,NA,NA,RpL34b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15818,NA,NA,NA,CG9483,Phm,NA,NA,NA,NA,NA,NA,NA,NA,RpL35A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15820,NA,NA,NA,CG9485,pho,NA,NA,NA,NA,NA,NA,NA,NA,RpL36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15822,NA,NA,NA,CG9515,phyl,NA,NA,NA,NA,NA,NA,NA,NA,RpL37A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15873,NA,NA,NA,CG9521,PI31,NA,NA,NA,NA,NA,NA,NA,NA,RpL39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15877,NA,NA,NA,CG9550,PIP4K,NA,NA,NA,NA,NA,NA,NA,NA,RpL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15878,NA,NA,NA,CG9582,pita,NA,NA,NA,NA,NA,NA,NA,NA,RpL40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15881,NA,NA,NA,CG9664,Pitslre,NA,NA,NA,NA,NA,NA,NA,NA,RpL7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15891,NA,NA,NA,CG9672,pk,NA,NA,NA,NA,NA,NA,NA,NA,RpL8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15892,NA,NA,NA,CG9682,Pka-R2,NA,NA,NA,NA,NA,NA,NA,NA,RpLP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15894,NA,NA,NA,CG9698,pkaap,NA,NA,NA,NA,NA,NA,NA,NA,RpLP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15908,NA,NA,NA,CG9723,Plap,NA,NA,NA,NA,NA,NA,NA,NA,Rpn1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15919,NA,NA,NA,CG9822,Pngl,NA,NA,NA,NA,NA,NA,NA,NA,Rpn11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG15925,NA,NA,NA,CG9850,pnut,NA,NA,NA,NA,NA,NA,NA,NA,Rpn2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1598,NA,NA,NA,CG9861,PNUTS,NA,NA,NA,NA,NA,NA,NA,NA,Rpn6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1620,NA,NA,NA,CG9863,polo,NA,NA,NA,NA,NA,NA,NA,NA,RpS11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1622,NA,NA,NA,CG9875,pon,NA,NA,NA,NA,NA,NA,NA,NA,RpS15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CG1635,NA,NA,NA,CG9879,porin,NA,NA,NA,NA,NA,NA,NA,NA,RpS15Aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
