gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
CG4744,-7.70640222081878,-0.215930429032812,2.38524477946811e-16,0.272821593706184,7.68936716439012,3.01071580227454,0.768050262700849,0.655699608696572,5.27350000106917e-11,6.83618862309083,31,64
CG4747,-0.855632711773794,-0.0847514204726053,0.0142844518683689,0.109037732611557,0.528764533452517,0.2981336415668,0.890494072088673,0.837452138256624,1.53497036392304e-20,16.788491816839,31,64
CG4751,-0.864263568574812,-0.208597302788284,-0.0039704599548129,0.179882284150106,1.14428673827783,0.439942085713826,0.844946165522644,0.769841964447674,5.02474141056423e-16,11.2503182702019,31,64
CG4752,-3.60125830360039,-0.24205118981897,-0.0136082739456237,0.203639628368889,7.20251660720078,1.3229787573398,0.773524757505204,0.663825811921787,2.70972414641484e-11,7.05134177353603,31,64
CG4763,-3.87398467195533,-1.57295004115429e-15,1.321190111764e-16,1.5915431502155e-15,5.86032551036323,1.92715527581337,0.344131996465022,0.0264459322527664,0.384353754546624,1.08324549053904,31,64
CG4766,-7.5365428142245,-0.232384157980239,8.84708972748172e-17,0.190128460755957,7.95246485071135,2.73677677764795,0.676139409200779,0.519269435532406,3.95649392954714e-07,4.31019011088862,31,64
CG4768,-8.01804701626532,-0.131466285644818,-7.80625564189563e-17,0.110834253263072,8.10518673834953,2.13268171151833,0.868812792460359,0.805268988808345,3.52387751725514e-18,13.6726595281934,31,64
CG4781,-7.5039142322676,-0.315155568766633,-0.00068326709926835,0.223106763684664,8.10103891993734,2.61060837395207,0.616008895696843,0.430013204550002,2.57878983382335e-05,3.31195250760143,31,64
CG4788,-0.723432102358794,-0.137451465300564,-0.0173617676116261,0.135394042885896,0.907588233784241,0.308206687348897,0.930075397723135,0.896205668495278,1.64691160773048e-26,27.4603729916502,31,64
CG4789,-1.34921017155632,-0.11425587313035,0.0229906692978356,0.229437871455838,0.856588060065301,0.468044362154313,0.878464656011844,0.819595973767581,3.56456449204133e-19,14.9224447112106,31,64
CG4793,-8.17891539361332,-0.014681136219968,3.69726241149056e-16,0.0885616824446356,4.38493308964958,2.02516662444652,0.924923964590278,0.888559009938694,1.48167172485583e-25,25.4344869518484,31,64
CG4797,-1.20675691758306,-0.132904429811235,0.0297063889385665,0.127783301021855,0.835416731718447,0.348951546741068,0.783295361620135,0.678329052404888,7.86458517866194e-12,7.46235022909957,31,64
CG4806,-6.78192736224773,-0.167029903883212,0.0337181935225865,0.16240297375009,3.90827740110667,1.48896811049715,0.583988518497498,0.382482957144724,0.000162240888894496,2.89812605953398,31,64
CG4815,-5.2109577038938,-1.70312514824561e-15,-2.28843378633852e-16,9.37914142342147e-16,5.04495571524939,1.48569350664938,0.454155822276923,0.189762548692308,0.0343628014960331,1.71772835261475,31,64
CG4822,-1.09270633793727,-0.170004734140843,0.0349294292531809,0.186498742536594,0.841224801919926,0.403318486677377,0.903088692721098,0.85614727825788,3.74459401303188e-22,19.2386340089673,31,64
CG4825,-0.908679707974305,-0.106901998544647,0.019541785138117,0.120785298255865,0.627721634455054,0.301041514502583,0.941773452645623,0.913569968770846,5.60379115415555e-29,33.3920964100427,31,64
CG4829,-6.8718562872082,-0.165624087344892,-1.11022302462516e-16,0.205052353196985,7.78856925088946,2.17786957311852,0.755527512301698,0.637111151072833,2.25916988830884e-10,6.38026286622233,31,64
CG4835,-6.78867300052679,-0.630070037326147,-7.14706072102445e-16,0.436651707220449,6.40178647524362,2.36181697832576,0.806491782926486,0.712761240281503,3.15034176748404e-13,8.60436481181145,31,64
CG4836,-7.2028803354533,-0.051469694129516,1.53952641789583e-16,0.260566668223675,4.54062115608603,1.91817983488305,0.925755435782654,0.889793224989877,1.05062167301415e-25,25.7424506273289,31,64
CG4839,-6.85702497947533,-0.264061213187039,0.00894781299800257,0.220347895153636,6.46451799137298,2.40312546490762,0.703343628549236,0.559650698627773,4.10664811587947e-08,4.89476851041769,31,64
CG4847,-1.61671840397025,-0.257248988234739,0.0092558350476761,0.271838680281704,1.82145168121604,0.689600468853325,0.819715367351255,0.73238999841202,4.10130756981753e-14,9.38690986718469,31,64
CG4853,-1.27081813955983,-0.123989814278739,0.00525844273869807,0.115009619487632,0.828753674495874,0.332478435024176,0.834272727873343,0.753998580436993,3.5425987747886e-15,10.3927946233854,31,64
CG4854,-6.91144478970402,-0.201279431966799,0.00154770185583843,0.309088650349396,4.01519707966723,1.55491758147841,0.533130636059313,0.306990787900543,0.00191118023422578,2.35752628473071,31,64
CG4858,-0.582407936400566,-0.0725847314089738,0.00201168336723146,0.0773766820712896,0.493110684954257,0.249758687759805,0.924315322869461,0.887655557384356,1.90089810893337e-25,25.2133452202528,31,64
CG4866,-8.31388608266713,-0.139484005610132,0.0192483782616366,0.149161034021942,7.39405294593625,2.61256799542416,0.521868796470893,0.290273994761483,0.00308281335637196,2.25337007833923,31,64
CG4872,-1.41227444964907,-0.174280048462887,0.0183808320402227,0.13703058647195,1.46111641692694,0.48346774431407,0.666928965005553,0.505597682430117,8.04134026530852e-07,4.13390976851442,31,64
CG4880,-7.52216664963497,-0.226946638403313,0.0125533210798136,0.257492303526391,6.990230377704,2.2105881206512,0.586627300192493,0.386399898723231,0.000140669980004286,2.92980529082355,31,64
CG4882,-4.19378905476441,-0.0884302788760553,2.21177243187043e-16,0.0942270874876421,8.38757810952882,2.09617080189333,0.881222797851408,0.823690090560684,1.78652480205198e-19,15.3169012784052,31,64
CG4884,-7.7207212902938,-0.248719236862837,0.0534154144630338,0.222791220317147,7.85735962403938,3.11075994074161,0.525423656353543,0.295550739899791,0.00265763257383232,2.28571362150552,31,64
CG4891,-0.790443771774681,-1.95382180819416e-16,4.38995804558053e-17,2.69087161821514e-16,0.661076233158768,0.2432535714512,0.998411409662502,0.997641936217777,1.1301332091346e-78,1297.52549162857,31,64
CG4892,-8.54945443246063,-7.92345752292781e-15,5.08858861600044e-17,0.0447138105493607,4.78135298588323,2.08270869062054,0.913617087066748,0.871775363614704,1.11065434226797e-23,21.8350730249883,31,64
CG4896,-0.91816517443852,-0.164361199317303,-0.00721256726729624,0.196209455829338,1.00191818061344,0.444488532200271,0.789143249274541,0.687009510641898,3.63362431416093e-12,7.72656773206886,31,64
CG4901,-7.63805370817329,-0.146923814155135,-0.00505848073387729,0.15440961975304,4.50451987579398,1.58908283162835,0.543693920143124,0.32267066271245,0.00119450935342446,2.45989461228377,31,64
CG4908,-1.02082461336546,-0.115983736824118,-0.0215263082165638,0.143637060015767,1.43600759176569,0.453867234303195,0.866908897071328,0.802442894090252,5.41946796806753e-18,13.4475360187262,31,64
CG4927,-7.51142621232167,-0.398728290047886,3.46944695195361e-18,0.317620616168463,7.45765728803138,2.94619649784635,0.657141574798219,0.491069525091107,1.65909412914789e-06,3.9569667259311,31,64
CG4928,-7.74328864402661,-0.188574900142166,0.0339068728426091,0.203819705554694,5.06601468019114,1.73950073357985,0.532339883954746,0.305817015245326,0.0019779424939486,2.35004918923936,31,64
CG4935,-8.10807427015031,-0.240634733776462,-0.00679106222878192,0.292171367261095,6.55474337753077,2.82296451048359,0.435781604417758,0.16248831905761,0.0581678123149637,1.59455657259739,31,64
CG4936,-8.02579502365905,-0.153747802664468,0.0126164444374749,0.193565792154145,4.20451647299075,1.28248769325824,0.418793779346605,0.137272016217617,0.0904109866435456,1.48760712028761,31,64
CG4945,-1.55452036267486,-0.242511864801298,0.0361769993947843,0.28803711041143,1.579905424932,0.659973092650668,0.772648784196409,0.662525539041544,3.01821702945598e-11,7.01621881111336,31,64
CG4949,-8.17105250508889,-0.234046083847515,0.0241527542724702,0.176601798158296,8.6299320068077,2.53149786294421,0.626081650422019,0.444964949845184,1.37365717250747e-05,3.45678586473817,31,64
CG4951,-8.11189406801649,-0.131929284926519,-9.97465998686664e-17,0.122913072685682,8.30391320816037,2.77601088802068,0.827346445934577,0.743717380684138,1.16921128910153e-14,9.8930490668163,31,64
CG4953,-1.25836820085687,-0.19313780160448,-0.0253397791229926,0.249315999199754,0.851100969060954,0.416833661752916,0.832141771155004,0.750835441558209,5.1452093713465e-15,10.2346493228961,31,64
CG4955,-7.56045478976714,-0.0344712632744956,5.02641200273365e-16,0.0960515010705916,5.27663829294328,2.31209351671851,0.874043343338752,0.81303308776846,1.04227245161916e-18,14.3261708243746,31,64
CG4960,-7.46286578109896,-0.0835963500180896,1.02348685082632e-16,0.0698366724708628,7.67899993260189,2.70007885306913,0.861343656898417,0.794181990708587,1.83741865862163e-17,12.8249298411369,31,64
CG4968,-0.539112240643895,-0.11896148887202,-0.0110429054536839,0.102456095067694,0.514289571798441,0.275810834826521,0.901817150319285,0.854259832505189,5.57185064462858e-22,18.9627420504355,31,64
CG4970,-7.13388701214087,-0.442349382903955,-2.77555756156289e-16,0.401839177468057,6.85098741366488,2.89612332420212,0.740906063235792,0.615407437615629,1.10609866443753e-09,5.90369862278997,31,64
CG4972,-1.01859290045697,-0.184805082563333,0.00810559556257437,0.161608920958838,0.948052545133524,0.441789216213723,0.885473584969262,0.829999852688748,5.95312217192898e-20,15.9620337151949,31,64
CG4975,-7.8959328983524,-0.154409857050602,0.0300007465424391,0.219294919627868,7.23265445579857,3.06032569313697,0.369555251296899,0.0641835761438345,0.256108145780136,1.21018182551366,31,64
CG4983,-7.5101227748357,-0.261880243824907,-6.01828260576396e-17,0.265664456495228,7.71840515051784,2.32655726862406,0.878782307814753,0.820067488162524,3.29480697022913e-19,14.9669591598821,31,64
CG4984,-7.60399666817829,-0.22992946336379,0.0199124042991537,0.238945211858636,5.08858021961272,1.28118300597095,0.491659376225701,0.245431886585025,0.00994069090223188,1.9967688292773,31,64
CG4988,-7.2498290308274,-0.129271266516462,-5.16861428480377e-17,0.124967465252015,8.34690756754928,1.75408072600082,0.936212504279137,0.905315436039344,9.55177459931494e-28,30.3010142261125,31,64
CG4991,-7.6298759486352,-0.209666159331723,-2.18575157973078e-16,0.175743255823621,7.516472589439,2.75218364581914,0.854174934324896,0.783540918138518,8.2055960672916e-17,12.0929685220083,31,64
CG4995,-8.37106678041239,-0.185587932676231,-0.00602155661665905,0.238300153356308,7.90194196296714,2.07557931453108,0.559453747262283,0.346064156092452,0.000569150165805748,2.62174806275826,31,64
CG5001,-3.53310454720476,-0.157430578518386,-1.88217497143484e-16,0.111938781507035,7.06620909440952,2.29854006041196,0.8915199655607,0.838974948879164,1.15420473614143e-20,16.9667843282649,31,64
CG5002,-0.886917415558972,-0.146618843260028,0.0107747082875965,0.178655002859617,1.00199095435517,0.418570141596187,0.832680252118863,0.751634749238938,4.6845008302198e-15,10.2742314197561,31,64
CG5003,-8.75719792460896,-0.134517548567139,0.0274786715858867,0.255549582157681,8.45572160542618,3.41237567104437,0.293739039392648,-0.0483561134015382,0.673390639861174,0.858647183374064,31,64
CG5004,-6.32359537401725,-0.159844669848801,-0.00204443405132579,0.265904097651101,3.56774031098477,1.45291087220232,0.588844528923617,0.389691097620994,0.000124629889649981,2.95673805403252,31,64
CG5009,-0.795247418898273,-0.119459222917474,0.00603094337150943,0.144337086988501,0.638568271945644,0.298242260392346,0.924432685894241,0.887829768124264,1.81202482378932e-25,25.2557102606856,31,64
CG5010,-10.2583346950657,-0.104436884702981,9.80118763926896e-17,0.0817491802387008,11.1360055963329,3.57182194827181,0.784534967844617,0.680169092894354,6.69087872510412e-12,7.5171598783462,31,64
CG5022,-7.34237509675548,-0.205631565064091,-3.03576608295941e-16,0.265053810075928,7.18103737262209,3.36793239009646,0.60648957438191,0.415882961973148,4.56908628773011e-05,3.1818915761499,31,64
CG5024,-7.42498067469533,-0.17920651608056,4.35117942266314e-17,0.126137519874781,9.6914290902076,2.56971214450754,0.883435703606485,0.826974872540876,1.01361337749213e-19,15.646877435791,31,64
CG5028,-8.2574703542113,-0.179488228861668,0.0102525995143317,0.17364115277396,4.68568740681067,1.33436554302797,0.721280336589084,0.586275499624422,7.89746165209338e-09,5.34262588515907,31,64
CG5033,-6.69199028928448,-0.152822140811733,0.0110190391628574,0.155397141606569,3.70520002228159,1.49445557758128,0.637748822022006,0.462283407688916,6.40740804945992e-06,3.63461269245545,31,64
CG5039,-9.59735655129668,-0.31866757245629,0.0490808019064495,0.39669465901237,8.89249661184494,4.04909761824684,0.411199386016665,0.125999088618487,0.108600159488443,1.44179157514192,31,64
CG5043,-2.33598751313305,-0.106548012052624,-4.44089209850063e-16,0.0121228814759972,4.67197502626611,1.24190555182608,0.973057701973413,0.960007526366785,1.72855827753927e-39,74.5628052299312,31,64
CG5045,-1.10807760551515,-0.0982840364933011,0.00693527743765292,0.106302638661629,0.792603659518041,0.296661365955363,0.883340900083161,0.826834148560943,1.03876957977894e-19,15.6324841950227,31,64
CG5050,-5.05853926855702,-0.481920420259813,-7.82707232360735e-15,0.323943372002945,8.51124896356487,3.15028496980522,0.726096343848786,0.593424260400542,4.95614081479642e-09,5.47286456183557,31,64
CG5056,-8.66068737100493,-0.148775872667033,0.000727358492118289,0.18052274582761,4.77084751797413,1.88037062870324,0.291632570337624,-0.0514829034050888,0.684870936454371,0.849954585715672,31,64
